person_id,canonical_chinese,canonical_greek,latinized,sex,status,identity_group,testament,nt_ref_count,ot_ref_count,bible_ref_count
"person-002431","三甲·尼波","","Samgar","male","accepted","ot-idgrp-otc-2166","ot","0","1","1"
"person-002432","桑拉","","Samlah","male","accepted","ot-idgrp-otc-2167","ot","0","4","4"
"person-002433","参巴拉","","Sanballat","male","accepted","ot-idgrp-otc-2170","ot","0","10","10"
"person-002434","撒弗","","Saph","male","accepted","ot-idgrp-otc-2171","ot","0","2","2"
"person-002435","萨拉","","Saraph","male","accepted","ot-idgrp-otc-2173","ot","0","1","1"
"person-002436","西巴","","Seba","male","accepted","ot-idgrp-otc-2175","ot","0","2","2"
"person-002437","西割","","Segub","male","accepted","ot-idgrp-otc-2176","ot","0","2","2"
"person-002438","西割","","Segub","male","accepted","ot-idgrp-otc-2177","ot","0","1","1"
"person-002439","西珥","","Seir","male","accepted","ot-idgrp-otc-2178","ot","0","3","3"
"person-002440","西列","","Seled","male","accepted","ot-idgrp-otc-2179","ot","0","1","1"
"person-002441","西玛迦","","Semachiah","male","accepted","ot-idgrp-otc-2180","ot","0","1","1"
"person-002442","西拿基立","","Sennacherib","male","accepted","ot-idgrp-otc-2181","ot","0","14","14"
"person-002443","梭琳","","Seorim","male","accepted","ot-idgrp-otc-2182","ot","0","1","1"
"person-002444","西拉","","Serah","female","accepted","ot-idgrp-otc-2183","ot","0","3","3"
"person-002445","西莱雅","","Seraiah","male","accepted","ot-idgrp-otc-2184","ot","0","2","2"
"person-002446","西莱雅","","Seraiah","male","accepted","ot-idgrp-otc-2185","ot","0","1","1"
"person-002447","西莱雅","","Seraiah","male","accepted","ot-idgrp-otc-2186","ot","0","5","5"
"person-002448","西莱雅","","Seraiah","male","accepted","ot-idgrp-otc-2187","ot","0","2","2"
"person-002449","西莱雅","","Seraiah","male","accepted","ot-idgrp-otc-2188","ot","0","4","4"
"person-002450","西莱雅","","Seraiah","male","accepted","ot-idgrp-otc-2189","ot","0","4","4"
"person-002451","西莱雅","","Seraiah","male","accepted","ot-idgrp-otc-2190","ot","0","1","1"
"person-002452","西莱雅","","Seraiah","male","accepted","ot-idgrp-otc-2191","ot","0","2","2"
"person-002453","西烈","","Sered","male","accepted","ot-idgrp-otc-2192","ot","0","2","2"
"person-002454","西帖","","Sethur","male","accepted","ot-idgrp-otc-2195","ot","0","1","1"
"person-002455","沙亚弗","","Shaaph","male","accepted","ot-idgrp-otc-2196","ot","0","1","1"
"person-002456","沙亚弗","","Shaaph","male","accepted","ot-idgrp-otc-2197","ot","0","1","1"
"person-002457","沙甲","","Shaashgaz","male","accepted","ot-idgrp-otc-2198","ot","0","1","1"
"person-002458","沙比太","","Shabbethai","male","accepted","ot-idgrp-otc-2199","ot","0","1","1"
"person-002459","沙比太","","Shabbethai","male","accepted","ot-idgrp-otc-2200","ot","0","1","1"
"person-002460","沙比太","","Shabbethai","male","accepted","ot-idgrp-otc-2201","ot","0","1","1"
"person-002461","沙哈连","","Shaharaim","male","accepted","ot-idgrp-otc-2202","ot","0","1","1"
"person-002462","沙龙","","Shallum","male","accepted","ot-idgrp-otc-2203","ot","0","2","2"
"person-002463","沙龙","","Shallum","male","accepted","ot-idgrp-otc-2204","ot","0","1","1"
"person-002464","沙龙","","Shallum","male","accepted","ot-idgrp-otc-2205","ot","0","1","1"
"person-002465","沙龙","","Shallum","male","accepted","ot-idgrp-otc-2206","ot","0","5","5"
"person-002466","沙龙","","Shallum","male","accepted","ot-idgrp-otc-2207","ot","0","5","5"
"person-002467","沙龙","","Shallum","male","accepted","ot-idgrp-otc-2208","ot","0","1","1"
"person-002468","沙龙","","Shallum","male","accepted","ot-idgrp-otc-2209","ot","0","4","4"
"person-002469","沙龙","","Shallum","male","accepted","ot-idgrp-otc-2210","ot","0","2","2"
"person-002470","沙龙","","Shallum","male","accepted","ot-idgrp-otc-2211","ot","0","1","1"
"person-002471","沙龙","","Shallum","male","accepted","ot-idgrp-otc-2212","ot","0","1","1"
"person-002472","沙龙","","Shallum","male","accepted","ot-idgrp-otc-2213","ot","0","1","1"
"person-002473","沙龙","","Shallum","male","accepted","ot-idgrp-otc-2214","ot","0","1","1"
"person-002474","沙龙","","Shallum","male","accepted","ot-idgrp-otc-2215","ot","0","1","1"
"person-002475","沙仑","","Shallum","male","accepted","ot-idgrp-otc-2216","ot","0","1","1"
"person-002476","萨买","","Shalmai","male","accepted","ot-idgrp-otc-2217","ot","0","2","2"
"person-002477","撒缦以色","","Shalmaneser","male","accepted","ot-idgrp-otc-2218","ot","0","3","3"
"person-002478","沙玛","","Shama","male","accepted","ot-idgrp-otc-2219","ot","0","1","1"
"person-002479","珊迦","","Shamgar","male","accepted","ot-idgrp-otc-2220","ot","0","2","2"
"person-002480","珊合","","Shamhuth","male","accepted","ot-idgrp-otc-2221","ot","0","1","1"
"person-002481","沙密","","Shamir","male","accepted","ot-idgrp-otc-2222","ot","0","1","1"
"person-002482","珊玛","","Shamma","male","accepted","ot-idgrp-otc-2223","ot","0","1","1"
"person-002483","沙玛","","Shammah","male","accepted","ot-idgrp-otc-2224","ot","0","1","1"
"person-002484","沙玛","","Shammah","male","accepted","ot-idgrp-otc-2225","ot","0","2","2"
"person-002485","沙玛","","Shammah","male","accepted","ot-idgrp-otc-2226","ot","0","2","2"
"person-002486","沙玛","","Shammah","male","accepted","ot-idgrp-otc-2227","ot","0","3","3"
"person-002487","沙买","","Shammai","male","accepted","ot-idgrp-otc-2228","ot","0","2","2"
"person-002488","沙买","","Shammai","male","accepted","ot-idgrp-otc-2229","ot","0","2","2"
"person-002489","沙买","","Shammai","male","accepted","ot-idgrp-otc-2230","ot","0","1","1"
"person-002490","沙母亚","","Shammua","male","accepted","ot-idgrp-otc-2231","ot","0","3","3"
"person-002491","沙母亚","","Shammua","male","accepted","ot-idgrp-otc-2232","ot","0","1","1"
"person-002492","沙母亚","","Shammua","male","accepted","ot-idgrp-otc-2233","ot","0","1","1"
"person-002493","珊示莱","","Shamsherai","male","accepted","ot-idgrp-otc-2234","ot","0","1","1"
"person-002494","沙番","","Shapham","male","accepted","ot-idgrp-otc-2235","ot","0","1","1"
"person-002495","沙番","","Shaphan","male","accepted","ot-idgrp-otc-2236","ot","0","23","23"
"person-002496","沙番","","Shaphan","male","accepted","ot-idgrp-otc-2237","ot","0","1","1"
"person-002497","沙法","","Shaphat","male","accepted","ot-idgrp-otc-2238","ot","0","1","1"
"person-002498","沙法","","Shaphat","male","accepted","ot-idgrp-otc-2239","ot","0","1","1"
"person-002499","沙法","","Shaphat","male","accepted","ot-idgrp-otc-2240","ot","0","1","1"
"person-002500","沙法","","Shaphat","male","accepted","ot-idgrp-otc-2241","ot","0","4","4"
"person-002501","沙法","","Shaphat","male","accepted","ot-idgrp-otc-2242","ot","0","1","1"
"person-002502","沙赖","","Sharai","male","accepted","ot-idgrp-otc-2243","ot","0","1","1"
"person-002503","沙拉","","Sharar","male","accepted","ot-idgrp-otc-2244","ot","0","2","2"
"person-002504","沙利色","","Sharezer","male","accepted","ot-idgrp-otc-2245","ot","0","2","2"
"person-002505","沙利色","","Sharezer","male","accepted","ot-idgrp-otc-2246","ot","0","1","1"
"person-002506","沙赛","","Shashai","male","accepted","ot-idgrp-otc-2247","ot","0","1","1"
"person-002507","沙煞","","Shashak","male","accepted","ot-idgrp-otc-2248","ot","0","2","2"
"person-002508","少罗","","Shaul","male","accepted","ot-idgrp-otc-2249","ot","0","2","2"
"person-002509","扫罗","","Shaul","male","accepted","ot-idgrp-otc-2250","ot","0","4","4"
"person-002510","扫罗","","Shaul","male","accepted","ot-idgrp-otc-2251","ot","0","4","4"
"person-002511","示押","","Sheal","male","accepted","ot-idgrp-otc-2252","ot","0","1","1"
"person-002512","施亚雅述","","Shear-jashub","male","accepted","ot-idgrp-otc-2254","ot","0","1","1"
"person-002513","示亚利雅","","Sheariah","male","accepted","ot-idgrp-otc-2255","ot","0","2","2"
"person-002514","示巴","","Sheba","male","accepted","ot-idgrp-otc-2256","ot","0","1","1"
"person-002515","示巴","","Sheba","male","accepted","ot-idgrp-otc-2257","ot","0","8","8"
"person-002516","示巴","","Sheba","male","accepted","ot-idgrp-otc-2258","ot","0","2","2"
"person-002517","示巴","","Sheba","male","accepted","ot-idgrp-otc-2259","ot","0","6","6"
"person-002518","示巴","","Sheba","male","accepted","ot-idgrp-otc-2260","ot","0","2","2"
"person-002519","示巴尼","","Shebaniah","male","accepted","ot-idgrp-otc-2261","ot","0","1","1"
"person-002520","示巴尼","","Shebaniah","male","accepted","ot-idgrp-otc-2262","ot","0","1","1"
"person-002521","示巴尼","","Shebaniah","male","accepted","ot-idgrp-otc-2263","ot","0","3","3"
"person-002522","示巴尼","","Shebaniah","male","accepted","ot-idgrp-otc-2264","ot","0","3","3"
"person-002523","示别","","Sheber","male","accepted","ot-idgrp-otc-2265","ot","0","1","1"
"person-002524","舍伯那","","Shebna","male","accepted","ot-idgrp-otc-2266","ot","0","9","9"
"person-002525","细布业","","Shebuel","male","accepted","ot-idgrp-otc-2267","ot","0","3","3"
"person-002526","书巴业","","Shebuel","male","accepted","ot-idgrp-otc-2268","ot","0","2","2"
"person-002527","示迦尼","","Shecaniah","male","accepted","ot-idgrp-otc-2269","ot","0","1","1"
"person-002528","示迦尼","","Shecaniah","male","accepted","ot-idgrp-otc-2270","ot","0","2","2"
"person-002529","示迦尼雅","","Shecaniah","male","accepted","ot-idgrp-otc-2271","ot","0","1","1"
"person-002530","示迦尼","","Shecaniah","male","accepted","ot-idgrp-otc-2272","ot","0","2","2"
"person-002531","示迦尼","","Shecaniah","male","accepted","ot-idgrp-otc-2273","ot","0","1","1"
"person-002532","示迦尼","","Shecaniah","male","accepted","ot-idgrp-otc-2274","ot","0","1","1"
"person-002533","示迦尼","","Shecaniah","male","accepted","ot-idgrp-otc-2275","ot","0","1","1"
"person-002534","示剑","","Shechem","male","accepted","ot-idgrp-otc-2276","ot","0","1","1"
"person-002535","示剑","","Shechem","male","accepted","ot-idgrp-otc-2277","ot","0","11","11"
"person-002536","示剑","","Shechem","male","accepted","ot-idgrp-otc-2278","ot","0","2","2"
"person-002537","示丢珥","","Shedeur","male","accepted","ot-idgrp-otc-2279","ot","0","5","5"
"person-002538","舍伊拉","","Sheerah","female","accepted","ot-idgrp-otc-2280","ot","0","1","1"
"person-002539","示哈利","","Shehariah","male","accepted","ot-idgrp-otc-2281","ot","0","1","1"
"person-002540","示拉","","Shelah","male","accepted","ot-idgrp-otc-2283","ot","0","8","8"
"person-002541","示利米雅","","Shelemiah","male","accepted","ot-idgrp-otc-2284","ot","0","1","1"
"person-002542","示利米雅","","Shelemiah","male","accepted","ot-idgrp-otc-2285","ot","0","1","1"
"person-002543","示利米雅","","Shelemiah","male","accepted","ot-idgrp-otc-2286","ot","0","1","1"
"person-002544","示利米雅","","Shelemiah","male","accepted","ot-idgrp-otc-2287","ot","0","1","1"
"person-002545","示利米雅","","Shelemiah","male","accepted","ot-idgrp-otc-2288","ot","0","1","1"
"person-002546","示利米雅","","Shelemiah","male","accepted","ot-idgrp-otc-2289","ot","0","2","2"
"person-002547","示利米雅","","Shelemiah","male","accepted","ot-idgrp-otc-2290","ot","0","1","1"
"person-002548","示利米雅","","Shelemiah","male","accepted","ot-idgrp-otc-2291","ot","0","1","1"
"person-002549","沙列","","Sheleph","male","accepted","ot-idgrp-otc-2292","ot","0","2","2"
"person-002550","示利斯","","Shelesh","male","accepted","ot-idgrp-otc-2293","ot","0","1","1"
"person-002551","示罗米","","Shelomi","male","accepted","ot-idgrp-otc-2294","ot","0","1","1"
"person-002552","示罗摩","","Shelomith","male","accepted","ot-idgrp-otc-2295","ot","0","2","2"
"person-002553","示罗密","","Shelomith","female","accepted","ot-idgrp-otc-2296","ot","0","1","1"
"person-002554","示罗密","","Shelomith","female","accepted","ot-idgrp-otc-2297","ot","0","1","1"
"person-002555","示罗密","","Shelomith","female","accepted","ot-idgrp-otc-2298","ot","0","1","1"
"person-002556","示罗密","","Shelomith","female","accepted","ot-idgrp-otc-2299","ot","0","1","1"
"person-002557","示罗密","","Shelomoth","male","accepted","ot-idgrp-otc-2300","ot","0","1","1"
"person-002558","示罗密","","Shelomoth","female","accepted","ot-idgrp-otc-2301","ot","0","3","3"
"person-002559","示路蔑","","Shelumiel","male","accepted","ot-idgrp-otc-2302","ot","0","5","5"
"person-002560","示玛","","Shema","male","accepted","ot-idgrp-otc-2304","ot","0","2","2"
"person-002561","示玛","","Shema","male","accepted","ot-idgrp-otc-2305","ot","0","1","1"
"person-002562","示玛","","Shema","male","accepted","ot-idgrp-otc-2306","ot","0","1","1"
"person-002563","示玛","","Shema","male","accepted","ot-idgrp-otc-2307","ot","0","1","1"
"person-002564","示玛","","Shemaah","male","accepted","ot-idgrp-otc-2308","ot","0","1","1"
"person-002565","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2309","ot","0","2","2"
"person-002566","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2310","ot","0","1","1"
"person-002567","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2311","ot","0","3","3"
"person-002568","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2312","ot","0","1","1"
"person-002569","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2313","ot","0","1","1"
"person-002570","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2314","ot","0","1","1"
"person-002571","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2315","ot","0","2","2"
"person-002572","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2316","ot","0","2","2"
"person-002573","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2317","ot","0","5","5"
"person-002574","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2318","ot","0","1","1"
"person-002575","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2319","ot","0","1","1"
"person-002576","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2320","ot","0","1","1"
"person-002577","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2321","ot","0","1","1"
"person-002578","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2322","ot","0","1","1"
"person-002579","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2323","ot","0","1","1"
"person-002580","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2324","ot","0","1","1"
"person-002581","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2325","ot","0","1","1"
"person-002582","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2326","ot","0","1","1"
"person-002583","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2327","ot","0","3","3"
"person-002584","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2328","ot","0","1","1"
"person-002585","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2329","ot","0","4","4"
"person-002586","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2330","ot","0","1","1"
"person-002587","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2331","ot","0","1","1"
"person-002588","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2332","ot","0","1","1"
"person-002589","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2333","ot","0","1","1"
"person-002590","示玛雅","","Shemaiah","male","accepted","ot-idgrp-otc-2334","ot","0","1","1"
"person-002591","示玛利雅","","Shemariah","male","accepted","ot-idgrp-otc-2335","ot","0","1","1"
"person-002592","示玛利雅","","Shemariah","male","accepted","ot-idgrp-otc-2336","ot","0","1","1"
"person-002593","示玛利雅","","Shemariah","male","accepted","ot-idgrp-otc-2337","ot","0","1","1"
"person-002594","示玛利雅","","Shemariah","male","accepted","ot-idgrp-otc-2338","ot","0","1","1"
"person-002595","善以别","","Shemeber","male","accepted","ot-idgrp-otc-2339","ot","0","1","1"
"person-002596","沙麦","","Shemed","male","accepted","ot-idgrp-otc-2340","ot","0","1","1"
"person-002597","沙麦","","Shemer","male","accepted","ot-idgrp-otc-2341","ot","0","1","1"
"person-002598","撒玛","","Shemer","male","accepted","ot-idgrp-otc-2342","ot","0","1","1"
"person-002599","示米大","","Shemida","male","accepted","ot-idgrp-otc-2343","ot","0","3","3"
"person-002600","示米拉末","","Shemiramoth","male","accepted","ot-idgrp-otc-2344","ot","0","3","3"
"person-002601","示米拉末","","Shemiramoth","male","accepted","ot-idgrp-otc-2345","ot","0","1","1"
"person-002602","示母利","","Shemuel","male","accepted","ot-idgrp-otc-2346","ot","0","1","1"
"person-002603","示母利","","Shemuel","male","accepted","ot-idgrp-otc-2347","ot","0","1","1"
"person-002604","示拿萨","","Shenazzar","male","accepted","ot-idgrp-otc-2348","ot","0","1","1"
"person-002605","示法提雅","","Shephatiah","male","accepted","ot-idgrp-otc-2349","ot","0","1","1"
"person-002606","示法提雅","","Shephatiah","male","accepted","ot-idgrp-otc-2350","ot","0","1","1"
"person-002607","示法提雅","","Shephatiah","male","accepted","ot-idgrp-otc-2351","ot","0","1","1"
"person-002608","示法提雅","","Shephatiah","male","accepted","ot-idgrp-otc-2352","ot","0","1","1"
"person-002609","示法提雅","","Shephatiah","male","accepted","ot-idgrp-otc-2353","ot","0","2","2"
"person-002610","示法提雅","","Shephatiah","male","accepted","ot-idgrp-otc-2354","ot","0","3","3"
"person-002611","示法提雅","","Shephatiah","male","accepted","ot-idgrp-otc-2355","ot","0","2","2"
"person-002612","示法提雅","","Shephatiah","male","accepted","ot-idgrp-otc-2356","ot","0","1","1"
"person-002613","示法提雅","","Shephatiah","male","accepted","ot-idgrp-otc-2357","ot","0","1","1"
"person-002614","示玻","","Shepho","male","accepted","ot-idgrp-otc-2358","ot","0","2","2"
"person-002615","示利比","","Sherebiah","male","accepted","ot-idgrp-otc-2359","ot","0","5","5"
"person-002616","示利比","","Sherebiah","male","accepted","ot-idgrp-otc-2360","ot","0","3","3"
"person-002617","示利施","","Sheresh","male","accepted","ot-idgrp-otc-2361","ot","0","1","1"
"person-002618","示筛","","Sheshai","male","accepted","ot-idgrp-otc-2362","ot","0","3","3"
"person-002619","示珊","","Sheshan","male","accepted","ot-idgrp-otc-2363","ot","0","3","3"
"person-002620","示他·波斯乃","","Shethar-bozenai","male","accepted","ot-idgrp-otc-2364","ot","0","4","4"
"person-002621","示达","","Shethar","male","accepted","ot-idgrp-otc-2365","ot","0","1","1"
"person-002622","示法","","Sheva","male","accepted","ot-idgrp-otc-2366","ot","0","1","1"
"person-002623","示利希","","Shilhi","male","accepted","ot-idgrp-otc-2367","ot","0","2","2"
"person-002624","示冷","","Shillem","male","accepted","ot-idgrp-otc-2368","ot","0","3","3"
"person-002625","施沙","","Shilshah","male","accepted","ot-idgrp-otc-2370","ot","0","1","1"
"person-002626","示米亚","","Shimea","male","accepted","ot-idgrp-otc-2371","ot","0","1","1"
"person-002627","示米亚","","Shimea","male","accepted","ot-idgrp-otc-2372","ot","0","1","1"
