mention_id,person_id,passage,source_id,status
"mnt-1141","nt-people-0156","JHN 13:29","source:0002","accepted"
"mnt-1142","nt-people-0156","JHN 13:31","source:0002","accepted"
"mnt-1143","nt-people-0156","JHN 13:36","source:0002","accepted"
"mnt-1144","nt-people-0156","JHN 13:38","source:0002","accepted"
"mnt-1145","nt-people-0156","JHN 14:6","source:0002","accepted"
"mnt-1146","nt-people-0156","JHN 14:9","source:0002","accepted"
"mnt-1147","nt-people-0156","JHN 14:23","source:0002","accepted"
"mnt-1148","nt-people-0156","JHN 16:19","source:0002","accepted"
"mnt-1149","nt-people-0156","JHN 16:31","source:0002","accepted"
"mnt-1150","nt-people-0156","JHN 17:1","source:0002","accepted"
"mnt-1151","nt-people-0156","JHN 17:3","source:0002","accepted"
"mnt-1152","nt-people-0156","JHN 18:1","source:0002","accepted"
"mnt-1153","nt-people-0156","JHN 18:2","source:0002","accepted"
"mnt-1154","nt-people-0156","JHN 18:4","source:0002","accepted"
"mnt-1155","nt-people-0156","JHN 18:5","source:0002","accepted"
"mnt-1156","nt-people-0156","JHN 18:7","source:0002","accepted"
"mnt-1157","nt-people-0156","JHN 18:8","source:0002","accepted"
"mnt-1158","nt-people-0156","JHN 18:11","source:0002","accepted"
"mnt-1159","nt-people-0156","JHN 18:12","source:0002","accepted"
"mnt-1160","nt-people-0156","JHN 18:15","source:0002","accepted"
"mnt-1161","nt-people-0156","JHN 18:19","source:0002","accepted"
"mnt-1162","nt-people-0156","JHN 18:20","source:0002","accepted"
"mnt-1163","nt-people-0156","JHN 18:22","source:0002","accepted"
"mnt-1164","nt-people-0156","JHN 18:23","source:0002","accepted"
"mnt-1165","nt-people-0156","JHN 18:28","source:0002","accepted"
"mnt-1166","nt-people-0156","JHN 18:32","source:0002","accepted"
"mnt-1167","nt-people-0156","JHN 18:33","source:0002","accepted"
"mnt-1168","nt-people-0156","JHN 18:34","source:0002","accepted"
"mnt-1169","nt-people-0156","JHN 18:36","source:0002","accepted"
"mnt-1170","nt-people-0156","JHN 18:37","source:0002","accepted"
"mnt-1171","nt-people-0156","JHN 19:1","source:0002","accepted"
"mnt-1172","nt-people-0156","JHN 19:5","source:0002","accepted"
"mnt-1173","nt-people-0156","JHN 19:9","source:0002","accepted"
"mnt-1174","nt-people-0156","JHN 19:11","source:0002","accepted"
"mnt-1175","nt-people-0156","JHN 19:13","source:0002","accepted"
"mnt-1176","nt-people-0156","JHN 19:16","source:0002","accepted"
"mnt-1177","nt-people-0156","JHN 19:18","source:0002","accepted"
"mnt-1178","nt-people-0156","JHN 19:19","source:0002","accepted"
"mnt-1179","nt-people-0156","JHN 19:20","source:0002","accepted"
"mnt-1180","nt-people-0156","JHN 19:23","source:0002","accepted"
"mnt-1181","nt-people-0156","JHN 19:25","source:0002","accepted"
"mnt-1182","nt-people-0156","JHN 19:26","source:0002","accepted"
"mnt-1183","nt-people-0156","JHN 19:28","source:0002","accepted"
"mnt-1184","nt-people-0156","JHN 19:30","source:0002","accepted"
"mnt-1185","nt-people-0156","JHN 19:33","source:0002","accepted"
"mnt-1186","nt-people-0156","JHN 19:38","source:0002","accepted"
"mnt-1187","nt-people-0156","JHN 19:39","source:0002","accepted"
"mnt-1188","nt-people-0156","JHN 19:40","source:0002","accepted"
"mnt-1189","nt-people-0156","JHN 19:42","source:0002","accepted"
"mnt-1190","nt-people-0156","JHN 20:2","source:0002","accepted"
"mnt-1191","nt-people-0156","JHN 20:12","source:0002","accepted"
"mnt-1192","nt-people-0156","JHN 20:14","source:0002","accepted"
"mnt-1193","nt-people-0156","JHN 20:15","source:0002","accepted"
"mnt-1194","nt-people-0156","JHN 20:16","source:0002","accepted"
"mnt-1195","nt-people-0156","JHN 20:17","source:0002","accepted"
"mnt-1196","nt-people-0156","JHN 20:19","source:0002","accepted"
"mnt-1197","nt-people-0156","JHN 20:21","source:0002","accepted"
"mnt-1198","nt-people-0156","JHN 20:24","source:0002","accepted"
"mnt-1199","nt-people-0156","JHN 20:26","source:0002","accepted"
"mnt-1200","nt-people-0156","JHN 20:29","source:0002","accepted"
"mnt-1201","nt-people-0156","JHN 20:30","source:0002","accepted"
"mnt-1202","nt-people-0156","JHN 20:31","source:0002","accepted"
"mnt-1203","nt-people-0156","JHN 21:1","source:0002","accepted"
"mnt-1204","nt-people-0156","JHN 21:4","source:0002","accepted"
"mnt-1205","nt-people-0156","JHN 21:5","source:0002","accepted"
"mnt-1206","nt-people-0156","JHN 21:7","source:0002","accepted"
"mnt-1207","nt-people-0156","JHN 21:10","source:0002","accepted"
"mnt-1208","nt-people-0156","JHN 21:12","source:0002","accepted"
"mnt-1209","nt-people-0156","JHN 21:13","source:0002","accepted"
"mnt-1210","nt-people-0156","JHN 21:14","source:0002","accepted"
"mnt-1211","nt-people-0156","JHN 21:15","source:0002","accepted"
"mnt-1212","nt-people-0156","JHN 21:17","source:0002","accepted"
"mnt-1213","nt-people-0156","JHN 21:20","source:0002","accepted"
"mnt-1214","nt-people-0156","JHN 21:21","source:0002","accepted"
"mnt-1215","nt-people-0156","JHN 21:22","source:0002","accepted"
"mnt-1216","nt-people-0156","JHN 21:23","source:0002","accepted"
"mnt-1217","nt-people-0156","JHN 21:25","source:0002","accepted"
"mnt-1218","nt-people-0156","ACT 1:1","source:0002","accepted"
"mnt-1219","nt-people-0156","ACT 1:11","source:0002","accepted"
"mnt-1220","nt-people-0156","ACT 1:14","source:0002","accepted"
"mnt-1221","nt-people-0156","ACT 1:16","source:0002","accepted"
"mnt-1222","nt-people-0156","ACT 1:21","source:0002","accepted"
"mnt-1223","nt-people-0156","ACT 2:22","source:0002","accepted"
"mnt-1224","nt-people-0156","ACT 2:32","source:0002","accepted"
"mnt-1225","nt-people-0156","ACT 2:36","source:0002","accepted"
"mnt-1226","nt-people-0156","ACT 2:38","source:0002","accepted"
"mnt-1227","nt-people-0156","ACT 3:6","source:0002","accepted"
"mnt-1228","nt-people-0156","ACT 3:13","source:0002","accepted"
"mnt-1229","nt-people-0156","ACT 3:20","source:0002","accepted"
"mnt-1230","nt-people-0156","ACT 4:2","source:0002","accepted"
"mnt-1231","nt-people-0156","ACT 4:10","source:0002","accepted"
"mnt-1232","nt-people-0156","ACT 4:13","source:0002","accepted"
"mnt-1233","nt-people-0156","ACT 4:18","source:0002","accepted"
"mnt-1234","nt-people-0156","ACT 4:27","source:0002","accepted"
"mnt-1235","nt-people-0156","ACT 4:30","source:0002","accepted"
"mnt-1236","nt-people-0156","ACT 4:33","source:0002","accepted"
"mnt-1237","nt-people-0156","ACT 5:30","source:0002","accepted"
"mnt-1238","nt-people-0156","ACT 5:40","source:0002","accepted"
"mnt-1239","nt-people-0156","ACT 5:42","source:0002","accepted"
"mnt-1240","nt-people-0156","ACT 6:14","source:0002","accepted"
"mnt-1241","nt-people-0156","ACT 7:55","source:0002","accepted"
"mnt-1242","nt-people-0156","ACT 7:59","source:0002","accepted"
"mnt-1243","nt-people-0156","ACT 8:12","source:0002","accepted"
"mnt-1244","nt-people-0156","ACT 8:16","source:0002","accepted"
"mnt-1245","nt-people-0156","ACT 8:35","source:0002","accepted"
"mnt-1246","nt-people-0156","ACT 9:5","source:0002","accepted"
"mnt-1247","nt-people-0156","ACT 9:17","source:0002","accepted"
"mnt-1248","nt-people-0156","ACT 9:27","source:0002","accepted"
"mnt-1249","nt-people-0156","ACT 9:34","source:0002","accepted"
"mnt-1250","nt-people-0156","ACT 10:36","source:0002","accepted"
"mnt-1251","nt-people-0156","ACT 10:38","source:0002","accepted"
"mnt-1252","nt-people-0156","ACT 11:17","source:0002","accepted"
"mnt-1253","nt-people-0156","ACT 11:20","source:0002","accepted"
"mnt-1254","nt-people-0156","ACT 13:23","source:0002","accepted"
"mnt-1255","nt-people-0156","ACT 13:33","source:0002","accepted"
"mnt-1256","nt-people-0156","ACT 15:11","source:0002","accepted"
"mnt-1257","nt-people-0156","ACT 15:26","source:0002","accepted"
"mnt-1258","nt-people-0156","ACT 16:7","source:0002","accepted"
"mnt-1259","nt-people-0156","ACT 16:18","source:0002","accepted"
"mnt-1260","nt-people-0156","ACT 16:31","source:0002","accepted"
"mnt-1261","nt-people-0156","ACT 17:3","source:0002","accepted"
"mnt-1262","nt-people-0156","ACT 17:7","source:0002","accepted"
"mnt-1263","nt-people-0156","ACT 17:18","source:0002","accepted"
"mnt-1264","nt-people-0156","ACT 18:5","source:0002","accepted"
"mnt-1265","nt-people-0156","ACT 18:28","source:0002","accepted"
"mnt-1266","nt-people-0156","ACT 19:4","source:0002","accepted"
"mnt-1267","nt-people-0156","ACT 19:5","source:0002","accepted"
"mnt-1268","nt-people-0156","ACT 19:13","source:0002","accepted"
"mnt-1269","nt-people-0156","ACT 19:15","source:0002","accepted"
"mnt-1270","nt-people-0156","ACT 19:17","source:0002","accepted"
"mnt-1271","nt-people-0156","ACT 20:21","source:0002","accepted"
"mnt-1272","nt-people-0156","ACT 20:24","source:0002","accepted"
"mnt-1273","nt-people-0156","ACT 20:35","source:0002","accepted"
"mnt-1274","nt-people-0156","ACT 21:13","source:0002","accepted"
"mnt-1275","nt-people-0156","ACT 22:8","source:0002","accepted"
"mnt-1276","nt-people-0156","ACT 24:24","source:0002","accepted"
"mnt-1277","nt-people-0156","ACT 25:19","source:0002","accepted"
"mnt-1278","nt-people-0156","ACT 26:9","source:0002","accepted"
"mnt-1279","nt-people-0156","ACT 26:15","source:0002","accepted"
"mnt-1280","nt-people-0156","ACT 28:23","source:0002","accepted"
"mnt-1281","nt-people-0156","ACT 28:31","source:0002","accepted"
"mnt-1282","nt-people-0156","ROM 1:1","source:0002","accepted"
"mnt-1283","nt-people-0156","ROM 1:4","source:0002","accepted"
"mnt-1284","nt-people-0156","ROM 1:6","source:0002","accepted"
"mnt-1285","nt-people-0156","ROM 1:7","source:0002","accepted"
"mnt-1286","nt-people-0156","ROM 1:8","source:0002","accepted"
"mnt-1287","nt-people-0156","ROM 2:16","source:0002","accepted"
"mnt-1288","nt-people-0156","ROM 3:22","source:0002","accepted"
"mnt-1289","nt-people-0156","ROM 3:24","source:0002","accepted"
"mnt-1290","nt-people-0156","ROM 3:26","source:0002","accepted"
"mnt-1291","nt-people-0156","ROM 4:24","source:0002","accepted"
"mnt-1292","nt-people-0156","ROM 5:1","source:0002","accepted"
"mnt-1293","nt-people-0156","ROM 5:11","source:0002","accepted"
"mnt-1294","nt-people-0156","ROM 5:15","source:0002","accepted"
"mnt-1295","nt-people-0156","ROM 5:17","source:0002","accepted"
"mnt-1296","nt-people-0156","ROM 5:21","source:0002","accepted"
"mnt-1297","nt-people-0156","ROM 6:3","source:0002","accepted"
"mnt-1298","nt-people-0156","ROM 6:11","source:0002","accepted"
"mnt-1299","nt-people-0156","ROM 6:23","source:0002","accepted"
"mnt-1300","nt-people-0156","ROM 7:25","source:0002","accepted"
"mnt-1301","nt-people-0156","ROM 8:1","source:0002","accepted"
"mnt-1302","nt-people-0156","ROM 8:2","source:0002","accepted"
"mnt-1303","nt-people-0156","ROM 8:11","source:0002","accepted"
"mnt-1304","nt-people-0156","ROM 8:39","source:0002","accepted"
"mnt-1305","nt-people-0156","ROM 10:9","source:0002","accepted"
"mnt-1306","nt-people-0156","ROM 13:14","source:0002","accepted"
"mnt-1307","nt-people-0156","ROM 14:14","source:0002","accepted"
"mnt-1308","nt-people-0156","ROM 15:5","source:0002","accepted"
"mnt-1309","nt-people-0156","ROM 15:6","source:0002","accepted"
"mnt-1310","nt-people-0156","ROM 15:16","source:0002","accepted"
"mnt-1311","nt-people-0156","ROM 15:17","source:0002","accepted"
"mnt-1312","nt-people-0156","ROM 15:30","source:0002","accepted"
"mnt-1313","nt-people-0156","ROM 16:3","source:0002","accepted"
"mnt-1314","nt-people-0156","ROM 16:20","source:0002","accepted"
"mnt-1315","nt-people-0156","ROM 16:25","source:0002","excluded"
"mnt-1316","nt-people-0156","ROM 16:27","source:0002","excluded"
"mnt-1317","nt-people-0156","1CO 1:1","source:0002","accepted"
"mnt-1318","nt-people-0156","1CO 1:2","source:0002","accepted"
"mnt-1319","nt-people-0156","1CO 1:3","source:0002","accepted"
"mnt-1320","nt-people-0156","1CO 1:4","source:0002","accepted"
"mnt-1321","nt-people-0156","1CO 1:7","source:0002","accepted"
"mnt-1322","nt-people-0156","1CO 1:8","source:0002","accepted"
"mnt-1323","nt-people-0156","1CO 1:9","source:0002","accepted"
"mnt-1324","nt-people-0156","1CO 1:10","source:0002","accepted"
"mnt-1325","nt-people-0156","1CO 1:30","source:0002","accepted"
"mnt-1326","nt-people-0156","1CO 2:2","source:0002","accepted"
"mnt-1327","nt-people-0156","1CO 3:11","source:0002","accepted"
"mnt-1328","nt-people-0156","1CO 4:15","source:0002","accepted"
"mnt-1329","nt-people-0156","1CO 5:4","source:0002","accepted"
"mnt-1330","nt-people-0156","1CO 6:11","source:0002","accepted"
"mnt-1331","nt-people-0156","1CO 8:6","source:0002","accepted"
"mnt-1332","nt-people-0156","1CO 9:1","source:0002","accepted"
"mnt-1333","nt-people-0156","1CO 11:23","source:0002","accepted"
"mnt-1334","nt-people-0156","1CO 12:3","source:0002","accepted"
"mnt-1335","nt-people-0156","1CO 15:31","source:0002","accepted"
"mnt-1336","nt-people-0156","1CO 15:57","source:0002","accepted"
"mnt-1337","nt-people-0156","1CO 16:23","source:0002","accepted"
"mnt-1338","nt-people-0156","1CO 16:24","source:0002","accepted"
"mnt-1339","nt-people-0156","2CO 1:1","source:0002","accepted"
"mnt-1340","nt-people-0156","2CO 1:2","source:0002","accepted"
"mnt-1341","nt-people-0156","2CO 1:3","source:0002","accepted"
"mnt-1342","nt-people-0156","2CO 1:14","source:0002","accepted"
"mnt-1343","nt-people-0156","2CO 1:19","source:0002","accepted"
"mnt-1344","nt-people-0156","2CO 4:5","source:0002","accepted"
"mnt-1345","nt-people-0156","2CO 4:6","source:0002","accepted"
"mnt-1346","nt-people-0156","2CO 4:10","source:0002","accepted"
"mnt-1347","nt-people-0156","2CO 4:11","source:0002","accepted"
"mnt-1348","nt-people-0156","2CO 4:14","source:0002","accepted"
"mnt-1349","nt-people-0156","2CO 8:9","source:0002","accepted"
"mnt-1350","nt-people-0156","2CO 11:4","source:0002","accepted"
"mnt-1351","nt-people-0156","2CO 11:31","source:0002","accepted"
"mnt-1352","nt-people-0156","2CO 13:5","source:0002","accepted"
"mnt-1353","nt-people-0156","2CO 13:13","source:0002","accepted"
"mnt-1354","nt-people-0156","2CO 13:14","source:0002","excluded"
"mnt-1355","nt-people-0156","GAL 1:1","source:0002","accepted"
"mnt-1356","nt-people-0156","GAL 1:3","source:0002","accepted"
"mnt-1357","nt-people-0156","GAL 1:12","source:0002","accepted"
"mnt-1358","nt-people-0156","GAL 2:4","source:0002","accepted"
"mnt-1359","nt-people-0156","GAL 2:16","source:0002","accepted"
"mnt-1360","nt-people-0156","GAL 3:1","source:0002","accepted"
"mnt-1361","nt-people-0156","GAL 3:14","source:0002","accepted"
"mnt-1362","nt-people-0156","GAL 3:22","source:0002","accepted"
"mnt-1363","nt-people-0156","GAL 3:26","source:0002","accepted"
"mnt-1364","nt-people-0156","GAL 3:28","source:0002","accepted"
"mnt-1365","nt-people-0156","GAL 4:14","source:0002","accepted"
"mnt-1366","nt-people-0156","GAL 5:6","source:0002","accepted"
"mnt-1367","nt-people-0156","GAL 5:24","source:0002","accepted"
"mnt-1368","nt-people-0156","GAL 6:14","source:0002","accepted"
"mnt-1369","nt-people-0156","GAL 6:17","source:0002","accepted"
"mnt-1370","nt-people-0156","GAL 6:18","source:0002","accepted"
"mnt-1371","nt-people-0156","EPH 1:1","source:0002","accepted"
"mnt-1372","nt-people-0156","EPH 1:2","source:0002","accepted"
"mnt-1373","nt-people-0156","EPH 1:3","source:0002","accepted"
"mnt-1374","nt-people-0156","EPH 1:5","source:0002","accepted"
"mnt-1375","nt-people-0156","EPH 1:15","source:0002","accepted"
"mnt-1376","nt-people-0156","EPH 1:17","source:0002","accepted"
"mnt-1377","nt-people-0156","EPH 2:6","source:0002","accepted"
"mnt-1378","nt-people-0156","EPH 2:7","source:0002","accepted"
"mnt-1379","nt-people-0156","EPH 2:10","source:0002","accepted"
"mnt-1380","nt-people-0156","EPH 2:13","source:0002","accepted"
"mnt-1381","nt-people-0156","EPH 2:20","source:0002","accepted"
"mnt-1382","nt-people-0156","EPH 3:1","source:0002","accepted"
"mnt-1383","nt-people-0156","EPH 3:6","source:0002","accepted"
"mnt-1384","nt-people-0156","EPH 3:11","source:0002","accepted"
"mnt-1385","nt-people-0156","EPH 3:21","source:0002","accepted"
"mnt-1386","nt-people-0156","EPH 4:21","source:0002","accepted"
"mnt-1387","nt-people-0156","EPH 5:20","source:0002","accepted"
"mnt-1388","nt-people-0156","EPH 6:23","source:0002","accepted"
"mnt-1389","nt-people-0156","EPH 6:24","source:0002","accepted"
"mnt-1390","nt-people-0156","PHP 1:1","source:0002","accepted"
"mnt-1391","nt-people-0156","PHP 1:2","source:0002","accepted"
"mnt-1392","nt-people-0156","PHP 1:6","source:0002","accepted"
"mnt-1393","nt-people-0156","PHP 1:8","source:0002","accepted"
"mnt-1394","nt-people-0156","PHP 1:11","source:0002","accepted"
"mnt-1395","nt-people-0156","PHP 1:19","source:0002","accepted"
"mnt-1396","nt-people-0156","PHP 1:26","source:0002","accepted"
"mnt-1397","nt-people-0156","PHP 2:5","source:0002","accepted"
"mnt-1398","nt-people-0156","PHP 2:10","source:0002","accepted"
"mnt-1399","nt-people-0156","PHP 2:11","source:0002","accepted"
"mnt-1400","nt-people-0156","PHP 2:19","source:0002","accepted"
"mnt-1401","nt-people-0156","PHP 2:21","source:0002","accepted"
"mnt-1402","nt-people-0156","PHP 3:3","source:0002","accepted"
"mnt-1403","nt-people-0156","PHP 3:8","source:0002","accepted"
"mnt-1404","nt-people-0156","PHP 3:12","source:0002","accepted"
"mnt-1405","nt-people-0156","PHP 3:14","source:0002","accepted"
"mnt-1406","nt-people-0156","PHP 3:20","source:0002","accepted"
"mnt-1407","nt-people-0156","PHP 4:7","source:0002","accepted"
"mnt-1408","nt-people-0156","PHP 4:19","source:0002","accepted"
"mnt-1409","nt-people-0156","PHP 4:21","source:0002","accepted"
"mnt-1410","nt-people-0156","PHP 4:23","source:0002","accepted"
"mnt-1411","nt-people-0156","COL 1:1","source:0002","accepted"
"mnt-1412","nt-people-0156","COL 1:3","source:0002","accepted"
"mnt-1413","nt-people-0156","COL 1:4","source:0002","accepted"
"mnt-1414","nt-people-0156","COL 2:6","source:0002","accepted"
"mnt-1415","nt-people-0156","COL 3:17","source:0002","accepted"
"mnt-1416","nt-people-0156","1TH 1:1","source:0002","accepted"
"mnt-1417","nt-people-0156","1TH 1:3","source:0002","accepted"
"mnt-1418","nt-people-0156","1TH 1:10","source:0002","accepted"
"mnt-1419","nt-people-0156","1TH 2:14","source:0002","accepted"
"mnt-1420","nt-people-0156","1TH 2:15","source:0002","accepted"
"mnt-1421","nt-people-0156","1TH 2:19","source:0002","accepted"
"mnt-1422","nt-people-0156","1TH 3:11","source:0002","accepted"
"mnt-1423","nt-people-0156","1TH 3:13","source:0002","accepted"
"mnt-1424","nt-people-0156","1TH 4:1","source:0002","accepted"
"mnt-1425","nt-people-0156","1TH 4:2","source:0002","accepted"
"mnt-1426","nt-people-0156","1TH 4:14","source:0002","accepted"
"mnt-1427","nt-people-0156","1TH 5:9","source:0002","accepted"
"mnt-1428","nt-people-0156","1TH 5:18","source:0002","accepted"
"mnt-1429","nt-people-0156","1TH 5:23","source:0002","accepted"
"mnt-1430","nt-people-0156","1TH 5:28","source:0002","accepted"
